,Unnamed: 0,Company_name,Location,Salary,Title,Experience,City,State
131,73,    Socrata,"Washington, DC",75000.0,Data_Scientist,Mid_level,Washington,DC
132,74,        Booz Allen Hamilton,"McLean, VA",75000.0,Data_Scientist,Mid_level,McLean,VA
133,75,    PureIntegration,"Dulles, VA",75000.0,Data_Scientist,Mid_level,Dulles,VA
134,76,        Capital One,"McLean, VA",75000.0,Data_Scientist,Mid_level,McLean,VA
135,77,        Apex Systems Inc,"Charlottesville, VA",75000.0,Data_Scientist,Mid_level,Charlottesville,VA
136,78,    Reperio Inc.,"Washington, DC 20005 (Logan Circle area)",75000.0,Data_Scientist,Mid_level,Washington,DC 20005 (Logan Circle area)
137,79,        In-Q-Tel,"Arlington, VA 22201 (Lyon Village area)",75000.0,Data_Scientist,Mid_level,Arlington,VA 22201 (Lyon Village area)
138,80,        Capital One,"Vienna, VA",75000.0,Data_Scientist,Mid_level,Vienna,VA
139,81,"        Digital Management, Inc.","Lexington Park, MD",75000.0,Data_Scientist,Mid_level,Lexington Park,MD
140,82,        Capital One,"McLean, VA",75000.0,Data_Scientist,Mid_level,McLean,VA
141,83,        Capital One,"McLean, VA",75000.0,Data_Scientist,Mid_level,McLean,VA
142,84,        Praxis Engineering,"Reston, VA",75000.0,Data_Scientist,Mid_level,Reston,VA
143,85,    Coverent,"Reston, VA",75000.0,Data_Scientist,Mid_level,Reston,VA
144,86,    The Stratagem Group,"Alexandria, VA",75000.0,Data_Scientist,Mid_level,Alexandria,VA
145,87,        Vencore,"Silver Spring, MD",75000.0,Data_Scientist,Mid_level,Silver Spring,MD
146,88,        Engility Corporation,"Reston, VA 20191",75000.0,Data_Scientist,Mid_level,Reston,VA 20191
147,89,"    The Verity Group, LLC","Alexandria, VA",75000.0,Data_Scientist,Mid_level,Alexandria,VA
148,90,        CAVA,"Washington, DC 20009 (U Street Corridor area)",75000.0,Data_Scientist,Mid_level,Washington,DC 20009 (U Street Corridor area)
149,91,        Merkle Inc.,"Columbia, MD 21046",75000.0,Data_Scientist,Mid_level,Columbia,MD 21046
150,92,    The Wallach Search Group,"Washington, DC",75000.0,Data_Scientist,Mid_level,Washington,DC
151,93,    WhiteHawk Inc.,"Baltimore, MD",75000.0,Data_Scientist,Mid_level,Baltimore,MD
152,94,    All-In Analytics,"Washington, DC",75000.0,Data_Scientist,Mid_level,Washington,DC
153,95,    ERPi,"Washington, DC",75000.0,Data_Scientist,Mid_level,Washington,DC
154,96,        Capital One,"Vienna, VA",75000.0,Data_Scientist,Mid_level,Vienna,VA
155,97,    Zoomdata,"Reston, VA",75000.0,Data_Scientist,Mid_level,Reston,VA
156,98,        Mitre Corporation,"Annapolis Junction, MD 20701",75000.0,Data_Scientist,Mid_level,Annapolis Junction,MD 20701
157,99,    Socrata,"Washington, DC",75000.0,Data_Scientist,Mid_level,Washington,DC
158,100,        Capital One,"McLean, VA",75000.0,Data_Scientist,Mid_level,McLean,VA
159,101,"    Bluehawk, LLC","Alexandria, VA",75000.0,Data_Scientist,Mid_level,Alexandria,VA
160,102,    Zoomdata,"Reston, VA",75000.0,Data_Scientist,Mid_level,Reston,VA
161,103,        Engility Corporation,"Reston, VA 20191",75000.0,Data_Scientist,Mid_level,Reston,VA 20191
162,104,"    The Upside Travel Company, LLC","Washington, DC",75000.0,Data_Scientist,Mid_level,Washington,DC
163,0,        QuintilesIMS,"Collegeville, PA",75000.0,Data_Scientist,Senior_level,Collegeville,PA
164,1,        TD Bank,"Mount Laurel, NJ",75000.0,Data_Scientist,Senior_level,Mount Laurel,NJ
165,2,        Leidos,"Washington, DC",75000.0,Data_Scientist,Senior_level,Washington,DC
166,3,        PricewaterhouseCoopers LLC,"Washington, DC 20001 (Shaw area)",75000.0,Data_Scientist,Senior_level,Washington,DC 20001 (Shaw area)
167,4,    IMTAS,"Washington, DC 20001 (Shaw area)",75000.0,Data_Scientist,Senior_level,Washington,DC 20001 (Shaw area)
168,5,        Information Innovators Inc.,"Washington, DC",75000.0,Data_Scientist,Senior_level,Washington,DC
169,6,        Cubic Corporation,"Arlington, VA",75000.0,Data_Scientist,Senior_level,Arlington,VA
170,7,    ITDC,"Washington, DC",75000.0,Data_Scientist,Senior_level,Washington,DC
171,8,        Booz Allen Hamilton,"Washington, DC",75000.0,Data_Scientist,Senior_level,Washington,DC
172,9,        Vencore,"McLean, VA",75000.0,Data_Scientist,Senior_level,McLean,VA
173,10,        Booz Allen Hamilton,"Washington, DC",75000.0,Data_Scientist,Senior_level,Washington,DC
174,11,    Applied Communication Sciences,"College Park, MD",75000.0,Data_Scientist,Senior_level,College Park,MD
175,12,        Booz Allen Hamilton,"Alexandria, VA",75000.0,Data_Scientist,Senior_level,Alexandria,VA
176,13,        Booz Allen Hamilton,"Alexandria, VA",75000.0,Data_Scientist,Senior_level,Alexandria,VA
177,14,        The Aerospace Corporation,"Crystal City, VA",75000.0,Data_Scientist,Senior_level,Crystal City,VA
178,15,"    SnagAJob.com, Inc","Arlington, VA 22201 (Lyon Village area)",75000.0,Data_Scientist,Senior_level,Arlington,VA 22201 (Lyon Village area)
179,16,"    TechGuard Security, LLC","Springfield, VA",75000.0,Data_Scientist,Senior_level,Springfield,VA
180,17,        Booz Allen Hamilton,"McLean, VA",75000.0,Data_Scientist,Senior_level,McLean,VA
181,18,    Knowesis Inc.,"Arlington, VA 22201 (Lyon Village area)",75000.0,Data_Scientist,Senior_level,Arlington,VA 22201 (Lyon Village area)
182,19,        Leidos,"Springfield, VA 22151",75000.0,Data_Scientist,Senior_level,Springfield,VA 22151
183,20,        CACI,"Charlottesville, VA 22909 (North East area)",75000.0,Data_Scientist,Senior_level,Charlottesville,VA 22909 (North East area)
184,21,        Lotame,"Columbia, MD 21045",75000.0,Data_Scientist,Senior_level,Columbia,MD 21045
185,22,        Leidos,"Springfield, VA",75000.0,Data_Scientist,Senior_level,Springfield,VA
186,23,        Vencore,"College Park, MD",75000.0,Data_Scientist,Senior_level,College Park,MD
187,24,        Mitre Corporation,"Bethesda, MD",75000.0,Data_Scientist,Senior_level,Bethesda,MD
188,25,        Booz Allen Hamilton,"Alexandria, VA",75000.0,Data_Scientist,Senior_level,Alexandria,VA
189,26,        Technica Corporation,"Dulles, VA",75000.0,Data_Scientist,Senior_level,Dulles,VA
190,27,"    Apogee Integration, LLC","Reston, VA",75000.0,Data_Scientist,Senior_level,Reston,VA
191,28,        SapientNitro,"Arlington, VA",75000.0,Data_Scientist,Senior_level,Arlington,VA
192,29,    ByteCubed,"Arlington, VA",75000.0,Data_Scientist,Senior_level,Arlington,VA
193,30,    Alqimi,"Washington, DC",75000.0,Data_Scientist,Senior_level,Washington,DC
194,31,        BAE Systems,"Reston, VA 20191",75000.0,Data_Scientist,Senior_level,Reston,VA 20191
195,32,    Encore Search Partners,"Reston, VA",75000.0,Data_Scientist,Senior_level,Reston,VA
196,33,    Arch Capital Group Ltd.,"Washington, DC",75000.0,Data_Scientist,Senior_level,Washington,DC
197,34,        Praxis Engineering,"Reston, VA",75000.0,Data_Scientist,Senior_level,Reston,VA
198,35,        Seneca Resources,"Arlington, VA",75000.0,Data_Scientist,Senior_level,Arlington,VA
199,36,"    OnPoint Consulting, Inc.","Arlington, VA",75000.0,Data_Scientist,Senior_level,Arlington,VA
200,37,        EXL,"Wilmington, DE",75000.0,Data_Scientist,Senior_level,Wilmington,DE
201,38,        Capital One,"Wilmington, DE",75000.0,Data_Scientist,Senior_level,Wilmington,DE
202,39,    Knowledge Link,"Chantilly, VA",75000.0,Data_Scientist,Senior_level,Chantilly,VA
203,40,        Apex Systems Inc,"Columbia, MD",75000.0,Data_Scientist,Senior_level,Columbia,MD
204,41,        Vencore,"Silver Spring, MD",75000.0,Data_Scientist,Senior_level,Silver Spring,MD
205,42,        Fulcrum,"Reston, VA",75000.0,Data_Scientist,Senior_level,Reston,VA
206,43,        Mitre Corporation,"Annapolis Junction, MD 20701",75000.0,Data_Scientist,Senior_level,Annapolis Junction,MD 20701
207,44,    TechMatrixInc.,"Harrisburg, PA",75000.0,Data_Scientist,Senior_level,Harrisburg,PA
208,45,        Altamira Technologies Corporation,"Chantilly, VA",75000.0,Data_Scientist,Senior_level,Chantilly,VA
209,46,    SC3,"Fairfax, VA",75000.0,Data_Scientist,Senior_level,Fairfax,VA
210,47,        EOIR Technologies,"Springfield, VA 22150",75000.0,Data_Scientist,Senior_level,Springfield,VA 22150
211,48,        Praxis Engineering,"Reston, VA",75000.0,Data_Scientist,Senior_level,Reston,VA
212,49,        CCRi,"Chantilly, VA",75000.0,Data_Scientist,Senior_level,Chantilly,VA
213,50,        TEGNA,"McLean, VA",75000.0,Data_Scientist,Senior_level,McLean,VA
214,51,"    Commonwealth Computer Research, Inc.","Chantilly, VA",75000.0,Data_Scientist,Senior_level,Chantilly,VA
215,52,        EOIR Technologies,"Springfield, VA 22150",75000.0,Data_Scientist,Senior_level,Springfield,VA 22150
216,53,        Deloitte,"Arlington, VA 22209 (Radnor-Ft Myer Heights area)",75000.0,Data_Scientist,Senior_level,Arlington,VA 22209 (Radnor-Ft Myer Heights area)
217,54,    Zoomdata,"Reston, VA",75000.0,Data_Scientist,Senior_level,Reston,VA
218,55,        Deloitte,"Arlington, VA 22209",75000.0,Data_Scientist,Senior_level,Arlington,VA 22209
219,56,        System One,"Reston, VA",75000.0,Data_Scientist,Senior_level,Reston,VA
221,1,        Engility Corporation,"Bethesda, MD 20892",90000.0,Data_Scientist,Entry_level,Bethesda,MD 20892
222,2,        Massachusetts Institute of Technology (MIT),"Provost, VA",90000.0,Data_Scientist,Entry_level,Provost,VA
223,3,        Booz Allen Hamilton,"Washington, DC",90000.0,Data_Scientist,Entry_level,Washington,DC
224,4,        Booz Allen Hamilton,"Washington, DC",90000.0,Data_Scientist,Entry_level,Washington,DC
225,5,        Booz Allen Hamilton,"Alexandria, VA",90000.0,Data_Scientist,Entry_level,Alexandria,VA
226,6,        Vox Media,"Washington, DC",90000.0,Data_Scientist,Entry_level,Washington,DC
227,7,        Booz Allen Hamilton,"Alexandria, VA",90000.0,Data_Scientist,Entry_level,Alexandria,VA
228,8,        Booz Allen Hamilton,"Chantilly, VA 20151",90000.0,Data_Scientist,Entry_level,Chantilly,VA 20151
229,9,        Booz Allen Hamilton,"McLean, VA",90000.0,Data_Scientist,Entry_level,McLean,VA
230,10,    Gryphon Scientific,"Takoma Park, MD",90000.0,Data_Scientist,Entry_level,Takoma Park,MD
231,11,        Jobspring Partners,"Washington, DC 20005 (Logan Circle area)",90000.0,Data_Scientist,Entry_level,Washington,DC 20005 (Logan Circle area)
232,12,        SAIC,"McLean, VA",90000.0,Data_Scientist,Entry_level,McLean,VA
233,13,        CACI,"Washington, DC 20001 (Shaw area)",90000.0,Data_Scientist,Entry_level,Washington,DC 20001 (Shaw area)
234,14,        Lockheed Martin,"Rockville, MD",90000.0,Data_Scientist,Entry_level,Rockville,MD
235,15,        Cubic Corporation,"Tidewater, VA",90000.0,Data_Scientist,Entry_level,Tidewater,VA
236,16,    Trinity Global Consulting,"Springfield, VA",90000.0,Data_Scientist,Entry_level,Springfield,VA
237,17,        Engility Corporation,"Bethesda, MD 20892",90000.0,Data_Scientist,Entry_level,Bethesda,MD 20892
238,18,    Next Step Systems,"Washington, DC",90000.0,Data_Scientist,Entry_level,Washington,DC
239,19,        Booz Allen Hamilton,"McLean, VA",90000.0,Data_Scientist,Entry_level,McLean,VA
240,20,        CCRi,"Charlottesville, VA",90000.0,Data_Scientist,Entry_level,Charlottesville,VA
241,21,    Veteran Staffing Network of Easter Seals,"McLean, VA",90000.0,Data_Scientist,Entry_level,McLean,VA
242,22,    Whiteboard Federal Technologies,"Herndon, VA",90000.0,Data_Scientist,Entry_level,Herndon,VA
243,23,    SRL TotalSource LLC,"Washington, DC",90000.0,Data_Scientist,Entry_level,Washington,DC
244,24,    Encore Search Partners,"Reston, VA",90000.0,Data_Scientist,Entry_level,Reston,VA
245,25,        Mitre Corporation,"McLean, VA",90000.0,Data_Scientist,Entry_level,McLean,VA
246,26,    Systems & Technology Research,"Arlington, VA 22203 (Bluemont area)",90000.0,Data_Scientist,Entry_level,Arlington,VA 22203 (Bluemont area)
247,27,    AboutWeb LLC,"Vienna, VA 22182",90000.0,Data_Scientist,Entry_level,Vienna,VA 22182
248,28,    WhiteHawk Inc.,"Baltimore, MD",90000.0,Data_Scientist,Entry_level,Baltimore,MD
249,29,        Logistics Management Institute,"McLean, VA",90000.0,Data_Scientist,Entry_level,McLean,VA
250,30,        Bechtel,"Reston, VA",90000.0,Data_Scientist,Entry_level,Reston,VA
251,31,    ROI Checker,"Vienna, VA 22180",90000.0,Data_Scientist,Entry_level,Vienna,VA 22180
252,32,        Jobspring Partners,"McLean, VA",90000.0,Data_Scientist,Entry_level,McLean,VA
253,33,"    Commonwealth Computer Research, Inc.","Charlottesville, VA 22901 (29 North area)",90000.0,Data_Scientist,Entry_level,Charlottesville,VA 22901 (29 North area)
254,34,        Berico Technologies,"Gaithersburg, MD",90000.0,Data_Scientist,Entry_level,Gaithersburg,MD
255,35,        Capital One,"McLean, VA",90000.0,Data_Scientist,Entry_level,McLean,VA
256,36,"    Synchronoss Technologies, Inc.","Reston, VA",90000.0,Data_Scientist,Entry_level,Reston,VA
257,37,        Booz Allen Hamilton,"Alexandria, VA",90000.0,Data_Scientist,Entry_level,Alexandria,VA
258,38,    Sphere of Influence,"McLean, VA",90000.0,Data_Scientist,Entry_level,McLean,VA
