,Company_name,Location,Salary,Title,Experience
76,        Uber,"San Francisco, CA 94103 (South Of Market area)",90000.0,Data_Scientist,Entry_level
77,        Workbridge Associates,"Mountain View, CA",90000.0,Data_Scientist,Entry_level
78,        Opendoor,"San Francisco, CA",90000.0,Data_Scientist,Entry_level
79,        Sandia National Laboratories,"Livermore, CA",90000.0,Data_Scientist,Entry_level
80,        Workbridge Associates,"San Francisco, CA 94105 (Financial District area)",90000.0,Data_Scientist,Entry_level
81,    Zone24x7 Inc,"Milpitas, CA 95035",90000.0,Data_Scientist,Entry_level
82,    Jetlore,"Sunnyvale, CA",90000.0,Data_Scientist,Entry_level
83,    Rainterra,"Sunnyvale, CA 94085",90000.0,Data_Scientist,Entry_level
84,    Spacequant,"San Francisco, CA",90000.0,Data_Scientist,Entry_level
85,    Aipoly,"San Francisco, CA",90000.0,Data_Scientist,Entry_level
86,        eBay,"San Francisco, CA",90000.0,Data_Scientist,Entry_level
87,    Elevate Recruiting Group,"Redwood City, CA",90000.0,Data_Scientist,Entry_level
88,    Elevate Recruiting Group,"San Francisco, CA",90000.0,Data_Scientist,Entry_level
89,        Sandia National Laboratories,"Livermore, CA",90000.0,Data_Scientist,Entry_level
90,    Lyra Health,"Burlingame, CA",90000.0,Data_Scientist,Entry_level
91,    Sentient,"San Francisco, CA",90000.0,Data_Scientist,Entry_level
92,        Harvey Nash USA,"Sunnyvale, CA",90000.0,Data_Scientist,Entry_level
93,        AppleOne,"San Francisco, CA 94104 (Financial District area)",90000.0,Data_Scientist,Entry_level
94,        Workday,"Pleasanton, CA",90000.0,Data_Scientist,Entry_level
95,        Yahoo! Inc.,"Sunnyvale, CA",90000.0,Data_Scientist,Entry_level
96,        Sandia National Laboratories,"Livermore, CA",90000.0,Data_Scientist,Entry_level
97,        Jobspring Partners,"San Jose, CA 95113 (Downtown area)",90000.0,Data_Scientist,Entry_level
98,    Hoodline,"San Francisco, CA",90000.0,Data_Scientist,Entry_level
99,    Plexchat,"Redwood City, CA",90000.0,Data_Scientist,Entry_level
100,    Infer,"Palo Alto, CA",90000.0,Data_Scientist,Entry_level
101,    DW Simpson Global Actuarial Recruitment,California,90000.0,Data_Scientist,Entry_level
102,    Predictive Science,United States,90000.0,Data_Scientist,Entry_level
0,        Google,"Mountain View, CA",90000.0,Data_Scientist,Mid_level
1,        Big Fish,"Oakland, CA",90000.0,Data_Scientist,Mid_level
2,        Deloitte,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
3,        Facebook,"Menlo Park, CA",90000.0,Data_Scientist,Mid_level
4,        AgilOne,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
5,        Instacart,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
6,    Casetext,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
7,        realtor.com,"Santa Clara, CA",90000.0,Data_Scientist,Mid_level
8,        HealthTap,"Palo Alto, CA",90000.0,Data_Scientist,Mid_level
9,"        Rodan & Fields, LLC","San Francisco, CA",90000.0,Data_Scientist,Mid_level
10,"    Cogitativo, Inc.","Berkeley, CA 94710",90000.0,Data_Scientist,Mid_level
11,        Tesla Motors,"Palo Alto, CA",90000.0,Data_Scientist,Mid_level
12,    Tripping.com,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
13,        Uber,"San Francisco, CA 94103 (South Of Market area)",90000.0,Data_Scientist,Mid_level
14,        TapInfluence,"Mountain View, CA",90000.0,Data_Scientist,Mid_level
15,    MachineZone,"Palo Alto, CA",90000.0,Data_Scientist,Mid_level
16,    6sense,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
17,        Electronic Arts,"Redwood City, CA 94065",90000.0,Data_Scientist,Mid_level
18,"    Samsung Semiconductor, Inc.","San Jose, CA",90000.0,Data_Scientist,Mid_level
19,        Mondo,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
20,        McKinsey & Company,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
21,    FocusKPI Inc.,"Mountain View, CA",90000.0,Data_Scientist,Mid_level
22,        SAP,"Palo Alto, CA",90000.0,Data_Scientist,Mid_level
23,        Tapjoy,"San Francisco, CA 94104 (Financial District area)",90000.0,Data_Scientist,Mid_level
24,    Intellipro Group,"Sunnyvale, CA",90000.0,Data_Scientist,Mid_level
25,    Second Genome,"South San Francisco, CA 94080",90000.0,Data_Scientist,Mid_level
26,        Big Fish,"Oakland, CA",90000.0,Data_Scientist,Mid_level
27,        Coupang,"Palo Alto, CA",90000.0,Data_Scientist,Mid_level
28,    Oscar Technology,"San Mateo, CA",90000.0,Data_Scientist,Mid_level
29,        Gwynnie Bee,"Palo Alto, CA",90000.0,Data_Scientist,Mid_level
30,        Workday,"Pleasanton, CA",90000.0,Data_Scientist,Mid_level
31,        Walmart eCommerce,"Sunnyvale, CA",90000.0,Data_Scientist,Mid_level
32,"        Move, Inc.","Santa Clara, CA",90000.0,Data_Scientist,Mid_level
33,        Walmart eCommerce,"Sunnyvale, CA",90000.0,Data_Scientist,Mid_level
34,        Intuit,"Mountain View, CA 94039",90000.0,Data_Scientist,Mid_level
35,        Nexient,"Foster City, CA",90000.0,Data_Scientist,Mid_level
36,    Intechriti,"San Jose, CA",90000.0,Data_Scientist,Mid_level
37,        Workbridge Associates,"San Francisco, CA 94105 (Financial District area)",90000.0,Data_Scientist,Mid_level
38,    Treselle Software,"Campbell, CA",90000.0,Data_Scientist,Mid_level
39,        The Climate Corporation,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
40,        Facebook,"Menlo Park, CA",90000.0,Data_Scientist,Mid_level
41,        Supercell,"San Francisco, CA 94104 (Financial District area)",90000.0,Data_Scientist,Mid_level
42,        Salesforce,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
43,    Veear Projects,"Redwood City, CA",90000.0,Data_Scientist,Mid_level
44,    Level Education from Northeastern University,"San Jose, CA",90000.0,Data_Scientist,Mid_level
45,    Metromile,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
46,        DNV GL,"Oakland, CA",90000.0,Data_Scientist,Mid_level
47,        Apple,"Santa Clara Valley, CA",90000.0,Data_Scientist,Mid_level
48,        Nimble Storage,"San Jose, CA 95134 (North San Jose area)",90000.0,Data_Scientist,Mid_level
49,        eBay,"San Jose, CA",90000.0,Data_Scientist,Mid_level
50,    Nuna,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
51,    PI Benchmark,"Berkeley, CA",90000.0,Data_Scientist,Mid_level
52,        Jobspring Partners,"San Jose, CA 95113 (Downtown area)",90000.0,Data_Scientist,Mid_level
53,        Eaze,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
54,        NVIDIA,"Santa Clara, CA",90000.0,Data_Scientist,Mid_level
55,        Daimler,"Sunnyvale, CA",90000.0,Data_Scientist,Mid_level
56,    Xconic,"San Jose, CA 95131 (North Valley area)",90000.0,Data_Scientist,Mid_level
57,    PNI Sensor Corp,"Santa Rosa, CA 95407",90000.0,Data_Scientist,Mid_level
58,        Symantec,"Mountain View, CA",90000.0,Data_Scientist,Mid_level
59,    ForeScout,"San Jose, CA",90000.0,Data_Scientist,Mid_level
60,    LeanTaaS,"Santa Clara, CA",90000.0,Data_Scientist,Mid_level
61,        Coursera,"Mountain View, CA 94041",90000.0,Data_Scientist,Mid_level
62,        Brighterion,"San Francisco, CA 94105 (Financial District area)",90000.0,Data_Scientist,Mid_level
63,    Reputation.com,"Redwood City, CA 94063",90000.0,Data_Scientist,Mid_level
64,        Amazon Corporate LLC,"Palo Alto, CA",90000.0,Data_Scientist,Mid_level
65,    Komodo Health,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
66,        Glassdoor,"Mill Valley, CA 94941",90000.0,Data_Scientist,Mid_level
67,        Saama Technologies Inc,"Campbell, CA 95008",90000.0,Data_Scientist,Mid_level
68,    Zymergen,"Emeryville, CA 94608",90000.0,Data_Scientist,Mid_level
69,        Microsoft,"Palo Alto, CA",90000.0,Data_Scientist,Mid_level
70,        Workbridge Associates,"San Francisco, CA 94103 (South Of Market area)",90000.0,Data_Scientist,Mid_level
71,        SocialCode,"San Francisco, CA",90000.0,Data_Scientist,Mid_level
